timestamp(ms),RawRoll,FilteredRoll,RawPitch,FilteredPitch,
"1763781617.179",,,,"-4.3",
"1763781617.184","-0.39",,,,
"1763781617.186",,"-1.87",,,
"1763781617.187",,,"-4.42",,
"1763781617.189",,,,"-4.29",
"1763781617.193","-0.39",,,,
"1763781617.196",,"-1.87","-4.59",,
"1763781617.198",,,,"-4.29",
"1763781617.203","-0.34",,,,
"1763781617.205",,"-1.87","-4.64",,
"1763781617.207",,,,"-4.29",
"1763781617.212","-0.46",,,,
"1763781617.215",,"-1.87","-4.65",,
"1763781617.217",,,,"-4.29",
"1763781617.221","-0.25",,,,
"1763781617.224",,"-1.87","-4.54",,
"1763781617.226",,,,"-4.29",
"1763781617.231","-0.38",,,,
"1763781617.233",,"-1.87","-4.62",,
"1763781617.236",,,,"-4.29",
"1763781617.24","-0.29",,,,
"1763781617.243",,"-1.87","-4.66",,
"1763781617.245",,,,"-4.29",
"1763781617.25","-0.38",,,,
"1763781617.252",,"-1.87","-4.73",,
"1763781617.254",,,,"-4.3",
"1763781617.259","-0.36",,,,
"1763781617.262",,"-1.87","-4.56",,
"1763781617.264",,,,"-4.29",
"1763781617.268","-0.4",,,,
"1763781617.271",,"-1.87","-4.54",,
"1763781617.273",,,,"-4.29",
"1763781617.278","-0.42",,,,
"1763781617.281",,"-1.87","-4.49",,
"1763781617.283",,,,"-4.29",
"1763781617.287","-0.48",,,,
"1763781617.29",,"-1.87","-4.59",,
"1763781617.292",,,,"-4.29",
"1763781617.297","-0.46",,,,
"1763781617.299",,"-1.87",,,
"1763781617.3",,,"-4.66",,
"1763781617.302",,,,"-4.29",
"1763781617.306","-0.49",,,,
"1763781617.309",,"-1.87","-4.58",,
"1763781617.311",,,,"-4.29",
"1763781617.316","-0.39",,,,
"1763781617.318",,"-1.87","-4.6",,
"1763781617.321",,,,"-4.29",
"1763781617.325","-0.41",,,,
"1763781617.328",,"-1.88","-4.73",,
"1763781617.33",,,,"-4.3",
"1763781617.334","-0.38",,,,
"1763781617.337",,"-1.88","-4.68",,
"1763781617.339",,,,"-4.3",
"1763781617.344","-0.5",,,,
"1763781617.346",,"-1.88","-4.6",,
"1763781617.349",,,,"-4.3",
"1763781617.353","-0.35",,,,
"1763781617.356",,"-1.88","-4.66",,
"1763781617.358",,,,"-4.3",
"1763781617.363","-0.49",,,,
"1763781617.365",,"-1.88",,,
"1763781617.366",,,"-4.65",,
"1763781617.368",,,,"-4.3",
"1763781617.372","-0.34",,,,
"1763781617.375",,"-1.88","-4.63",,
"1763781617.377",,,,"-4.3",
"1763781617.381","-0.47",,,,
"1763781617.384",,"-1.88","-4.56",,
"1763781617.386",,,,"-4.3",
"1763781617.391","-0.36",,,,
"1763781617.394",,"-1.88","-4.58",,
"1763781617.396",,,,"-4.3",
"1763781617.4","-0.45",,,,
"1763781617.403",,"-1.88","-4.49",,
"1763781617.405",,,,"-4.3",
"1763781617.41","-0.36",,,,
"1763781617.412",,"-1.88",,,
"1763781617.413",,,"-4.66",,
"1763781617.415",,,,"-4.3",
"1763781617.419","-0.36",,,,
"1763781617.422",,"-1.88","-4.57",,
"1763781617.424",,,,"-4.3",
"1763781617.429","-0.32",,,,
"1763781617.431",,"-1.87","-4.6",,
"1763781617.434",,,,"-4.3",
"1763781617.438","-0.45",,,,
"1763781617.441",,"-1.88","-4.62",,
"1763781617.443",,,,"-4.3",
"1763781617.447","-0.36",,,,
"1763781617.45",,"-1.87","-4.58",,
"1763781617.453",,,,"-4.3",
"1763781617.457","-0.46",,,,
"1763781617.46",,"-1.87","-4.55",,
"1763781617.462",,,,"-4.3",
"1763781617.467","-0.49",,,,
"1763781617.469",,"-1.88","-4.53",,
"1763781617.471",,,,"-4.3",
"1763781617.476","-0.47",,,,
"1763781617.479",,"-1.88","-4.52",,
"1763781617.481",,,,"-4.29",
"1763781617.486","-0.39",,,,
"1763781617.488",,"-1.88","-4.72",,
"1763781617.491",,,,"-4.3",
"1763781617.495","-0.42",,,,
"1763781617.498",,"-1.88","-4.6",,
"1763781617.499",,,,"-4.3",
"1763781617.504","-0.41",,,,
"1763781617.507",,"-1.88","-4.71",,
"1763781617.509",,,,"-4.3",
"1763781617.514","-0.45",,,,
"1763781617.516",,"-1.88","-4.52",,
"1763781617.519",,,,"-4.3",
"1763781617.523","-0.43",,,,
"1763781617.526",,"-1.88","-4.67",,
"1763781617.528",,,,"-4.3",
"1763781617.532","-0.5",,,,
"1763781617.535",,"-1.88","-4.67",,
"1763781617.537",,,,"-4.3",
"1763781617.542","-0.41",,,,
"1763781617.545",,"-1.88","-4.81",,
"1763781617.547",,,,"-4.3",
"1763781617.551","-0.41",,,,
"1763781617.554",,"-1.88","-4.57",,
"1763781617.556",,,,"-4.3",
"1763781617.561","-0.4",,,,
"1763781617.563",,"-1.88",,,
"1763781617.564",,,"-4.58",,
"1763781617.566",,,,"-4.3",
"1763781617.57","-0.36",,,,
"1763781617.573",,"-1.88","-4.51",,
"1763781617.575",,,,"-4.3",
"1763781617.58","-0.39",,,,
"1763781617.582",,"-1.88","-4.75",,
"1763781617.585",,,,"-4.3",
"1763781617.589","-0.53",,,,
"1763781617.592",,"-1.88","-4.51",,
"1763781617.594",,,,"-4.3",
"1763781617.598","-0.4",,,,
"1763781617.601",,"-1.88","-4.65",,
"1763781617.603",,,,"-4.3",
"1763781617.608","-0.45",,,,
"1763781617.611",,"-1.88","-4.53",,
"1763781617.613",,,,"-4.3",
"1763781617.618","-0.53",,,,
"1763781617.62",,"-1.88","-4.65",,
"1763781617.622",,,,"-4.3",
"1763781617.627","-0.41",,,,
"1763781617.63",,"-1.88","-4.54",,
"1763781617.631",,,,"-4.3",
"1763781617.636","-0.38",,,,
"1763781617.639",,"-1.88","-4.66",,
"1763781617.642",,,,"-4.3",
"1763781617.646","-0.35",,,,
"1763781617.649",,"-1.88","-4.53",,
"1763781617.65",,,,"-4.3",
"1763781617.655","-0.34",,,,
"1763781617.658",,"-1.88","-4.69",,
"1763781617.66",,,,"-4.3",
"1763781617.664","-0.33",,,,
"1763781617.667",,"-1.88","-4.48",,
"1763781617.669",,,,"-4.3",
"1763781617.674","-0.35",,,,
"1763781617.677",,"-1.88","-4.62",,
"1763781617.679",,,,"-4.3",
"1763781617.683","-0.4",,,,
"1763781617.686",,"-1.88","-4.53",,
"1763781617.688",,,,"-4.3",
"1763781617.693","-0.46",,,,
"1763781617.695",,"-1.88","-4.77",,
"1763781617.697",,,,"-4.3",
"1763781617.702","-0.42",,,,
"1763781617.705",,"-1.88","-4.59",,
"1763781617.707",,,,"-4.3",
"1763781617.712","-0.45",,,,
"1763781617.714",,"-1.88","-4.66",,
"1763781617.716",,,,"-4.3",
"1763781617.721","-0.45",,,,
"1763781617.724",,"-1.88","-4.45",,
"1763781617.726",,,,"-4.3",
"1763781617.73","-0.35",,,,
"1763781617.733",,"-1.88","-4.63",,
"1763781617.735",,,,"-4.3",
"1763781617.74","-0.34",,,,
"1763781617.743",,"-1.88","-4.55",,
"1763781617.745",,,,"-4.3",
"1763781617.749","-0.32",,,,
"1763781617.752",,"-1.88","-4.72",,
"1763781617.754",,,,"-4.3",
"1763781617.758","-0.35",,,,
"1763781617.761",,"-1.88","-4.68",,
"1763781617.763",,,,"-4.3",
"1763781617.768","-0.49",,,,
"1763781617.77",,"-1.88",,,
"1763781617.771",,,"-4.72",,
"1763781617.773",,,,"-4.3",
"1763781617.778","-0.48",,,,
"1763781617.78",,"-1.88","-4.45",,
"1763781617.782",,,,"-4.3",
"1763781617.787","-0.46",,,,
"1763781617.79",,"-1.88","-4.62",,
"1763781617.792",,,,"-4.3",
"1763781617.796","-0.53",,,,
"1763781617.799",,"-1.88","-4.44",,
"1763781617.801",,,,"-4.3",
"1763781617.806","-0.46",,,,
"1763781617.808",,"-1.88",,,
"1763781617.809",,,"-4.65",,
"1763781617.811",,,,"-4.3",
"1763781617.815","-0.42",,,,
"1763781617.818",,"-1.88","-4.64",,
"1763781617.82",,,,"-4.3",
"1763781617.825","-0.41",,,,
"1763781617.827",,"-1.88","-4.65",,
"1763781617.829",,,,"-4.3",
"1763781617.834","-0.34",,,,
"1763781617.837",,"-1.88","-4.68",,
"1763781617.839",,,,"-4.3",
"1763781617.843","-0.42",,,,
"1763781617.846",,"-1.88","-4.85",,
"1763781617.848",,,,"-4.3",
"1763781617.853","-0.35",,,,
"1763781617.856",,"-1.88","-4.53",,
"1763781617.858",,,,"-4.3",
"1763781617.862","-0.36",,,,
"1763781617.865",,"-1.88","-4.54",,
"1763781617.867",,,,"-4.3",
"1763781617.872","-0.4",,,,
"1763781617.874",,"-1.88",,,
"1763781617.875",,,"-4.63",,
"1763781617.877",,,,"-4.3",
"1763781617.881","-0.46",,,,
"1763781617.884",,"-1.88","-4.56",,
"1763781617.886",,,,"-4.3",
"1763781617.89","-0.32",,,,
"1763781617.893",,"-1.88","-4.42",,
"1763781617.895",,,,"-4.3",
"1763781617.9","-0.41",,,,
"1763781617.903",,"-1.88","-4.62",,
"1763781617.905",,,,"-4.3",
"1763781617.909","-0.42",,,,
"1763781617.912",,"-1.88","-4.51",,
"1763781617.914",,,,"-4.3",
"1763781617.919","-0.39",,,,
"1763781617.922",,"-1.88","-4.71",,
"1763781617.924",,,,"-4.3",
"1763781617.928","-0.42",,,,
"1763781617.931",,"-1.88","-4.6",,
"1763781617.933",,,,"-4.3",
"1763781617.938","-0.39",,,,
"1763781617.94",,"-1.88","-4.71",,
"1763781617.943",,,,"-4.3",
"1763781617.947","-0.34",,,,
"1763781617.95",,"-1.88","-4.45",,
"1763781617.952",,,,"-4.3",
"1763781617.956","-0.38",,,,
"1763781617.959",,"-1.88","-4.55",,
"1763781617.961",,,,"-4.3",
"1763781617.966","-0.29",,,,
"1763781617.969",,"-1.88","-4.55",,
"1763781617.971",,,,"-4.3",
"1763781617.975","-0.39",,,,
"1763781617.978",,"-1.88","-4.56",,
"1763781617.981",,,,"-4.3",
"1763781617.985","-0.39",,,,
"1763781617.988",,"-1.88","-4.44",,
"1763781617.989",,,,"-4.3",
"1763781617.994","-0.43",,,,
"1763781617.997",,"-1.88","-4.68",,
"1763781617.999",,,,"-4.3",
"1763781618.004","-0.42",,,,
"1763781618.006",,"-1.88","-4.53",,
"1763781618.008",,,,"-4.3",
"1763781618.013","-0.35",,,,
"1763781618.016",,"-1.88","-4.65",,
"1763781618.018",,,,"-4.3",
"1763781618.022","-0.38",,,,
"1763781618.025",,"-1.88","-4.53",,
"1763781618.027",,,,"-4.3",
"1763781618.032","-0.46",,,,
"1763781618.035",,"-1.88","-4.63",,
"1763781618.037",,,,"-4.3",
"1763781618.041","-0.35",,,,
"1763781618.044",,"-1.88","-4.6",,
"1763781618.046",,,,"-4.3",
"1763781618.051","-0.41",,,,
"1763781618.053",,"-1.88",,,
"1763781618.054",,,"-4.61",,
"1763781618.055",,,,"-4.3",
"1763781618.06","-0.42",,,,
"1763781618.063",,"-1.88","-4.56",,
"1763781618.065",,,,"-4.3",
"1763781618.07","-0.42",,,,
"1763781618.072",,"-1.88","-4.67",,
"1763781618.075",,,,"-4.3",
"1763781618.079","-0.47",,,,
"1763781618.082",,"-1.88","-4.61",,
"1763781618.084",,,,"-4.3",
"1763781618.088","-0.39",,,,
"1763781618.091",,"-1.88","-4.63",,
"1763781618.093",,,,"-4.3",
"1763781618.098","-0.35",,,,
"1763781618.101",,"-1.88","-4.68",,
"1763781618.103",,,,"-4.3",
"1763781618.107","-0.47",,,,
"1763781618.11",,"-1.88","-4.6",,
"1763781618.112",,,,"-4.3",
"1763781618.117","-0.35",,,,
"1763781618.119",,"-1.88","-4.78",,
"1763781618.122",,,,"-4.3",
"1763781618.126","-0.55",,,,
"1763781618.129",,"-1.88","-4.71",,
"1763781618.131",,,,"-4.3",
"1763781618.135","-0.48",,,,
"1763781618.138",,"-1.88","-4.66",,
"1763781618.14",,,,"-4.3",
"1763781618.145","-0.46",,,,
"1763781618.148",,"-1.88","-4.54",,
"1763781618.15",,,,"-4.3",
"1763781618.154","-0.41",,,,
"1763781618.157",,"-1.88","-4.67",,
"1763781618.159",,,,"-4.3",
"1763781618.164","-0.49",,,,
"1763781618.166",,"-1.88","-4.54",,
"1763781618.169",,,,"-4.3",
"1763781618.173","-0.39",,,,
"1763781618.176",,"-1.88","-4.55",,
"1763781618.178",,,,"-4.3",
"1763781618.183","-0.45",,,,
"1763781618.185",,"-1.88","-4.51",,
"1763781618.188",,,,"-4.3",
"1763781618.192","-0.42",,,,
"1763781618.195",,"-1.88","-4.65",,
"1763781618.197",,,,"-4.3",
"1763781618.201","-0.41",,,,
"1763781618.204",,"-1.88","-4.6",,
"1763781618.206",,,,"-4.3",
"1763781618.211","-0.34",,,,
"1763781618.214",,"-1.88","-4.71",,
"1763781618.216",,,,"-4.3",
"1763781618.22","-0.32",,,,
"1763781618.223",,"-1.88","-4.72",,
"1763781618.225",,,,"-4.3",
"1763781618.23","-0.43",,,,
"1763781618.232",,"-1.88","-4.73",,
"1763781618.235",,,,"-4.3",
"1763781618.239","-0.49",,,,
"1763781618.242",,"-1.88","-4.5",,
"1763781618.244",,,,"-4.3",
"1763781618.249","-0.39",,,,
"1763781618.252",,"-1.88","-4.74",,
"1763781618.254",,,,"-4.3",
"1763781618.258","-0.4",,,,
"1763781618.261",,"-1.88","-4.49",,
"1763781618.263",,,,"-4.3",
"1763781618.267","-0.43",,,,
"1763781618.27",,"-1.88","-4.66",,
"1763781618.272",,,,"-4.3",
"1763781618.277","-0.4",,,,
"1763781618.28",,"-1.88","-4.5",,
"1763781618.282",,,,"-4.3",
"1763781618.286","-0.42",,,,
"1763781618.289",,"-1.88","-4.69",,
"1763781618.292",,,,"-4.3",
"1763781618.296","-0.43",,,,
"1763781618.298",,"-1.88","-4.48",,
"1763781618.3",,,,"-4.3",
"1763781618.305","-0.46",,,,
"1763781618.308",,"-1.88","-4.69",,
"1763781618.31",,,,"-4.3",
"1763781618.315","-0.45",,,,
"1763781618.317",,"-1.88","-4.44",,
"1763781618.319",,,,"-4.3",
"1763781618.324","-0.5",,,,
"1763781618.327",,"-1.88","-4.66",,
"1763781618.329",,,,"-4.3",
"1763781618.333","-0.48",,,,
"1763781618.336",,"-1.88","-4.51",,
"1763781618.339",,,,"-4.3",
"1763781618.343","-0.46",,,,
"1763781618.346",,"-1.88","-4.59",,
"1763781618.348",,,,"-4.3",
"1763781618.352","-0.39",,,,
"1763781618.355",,"-1.88","-4.44",,
"1763781618.357",,,,"-4.3",
"1763781618.362","-0.39",,,,
"1763781618.364",,"-1.88","-4.61",,
"1763781618.366",,,,"-4.3",
"1763781618.371","-0.42",,,,
"1763781618.374",,"-1.88","-4.45",,
"1763781618.376",,,,"-4.3",
"1763781618.38","-0.29",,,,
"1763781618.383",,"-1.88","-4.58",,
"1763781618.386",,,,"-4.3",
"1763781618.39","-0.45",,,,
"1763781618.393",,"-1.88","-4.51",,
"1763781618.395",,,,"-4.3",
"1763781618.399","-0.42",,,,
"1763781618.402",,"-1.88","-4.74",,
"1763781618.404",,,,"-4.3",
"1763781618.409","-0.5",,,,
"1763781618.411",,"-1.88","-4.6",,
"1763781618.413",,,,"-4.3",
"1763781618.418","-0.46",,,,
"1763781618.421",,"-1.88","-4.59",,
"1763781618.423",,,,"-4.3",
"1763781618.427","-0.45",,,,
"1763781618.43",,"-1.88",,,
"1763781618.431",,,"-4.4",,
"1763781618.433",,,,"-4.3",
"1763781618.437","-0.46",,,,
"1763781618.44",,"-1.88","-4.61",,
"1763781618.442",,,,"-4.3",
"1763781618.446","-0.5",,,,
"1763781618.449",,"-1.88","-4.47",,
"1763781618.451",,,,"-4.3",
"1763781618.456","-0.38",,,,
"1763781618.459",,"-1.88","-4.6",,
"1763781618.46",,,,"-4.3",
"1763781618.465","-0.42",,,,
"1763781618.468",,"-1.88","-4.52",,
"1763781618.47",,,,"-4.3",
"1763781618.475","-0.34",,,,
"1763781618.477",,"-1.88","-4.65",,
"1763781618.48",,,,"-4.3",
"1763781618.484","-0.42",,,,
"1763781618.487",,"-1.88","-4.51",,
"1763781618.489",,,,"-4.3",
"1763781618.493","-0.49",,,,
"1763781618.496",,"-1.88","-4.72",,
"1763781618.499",,,,"-4.3",
"1763781618.503","-0.32",,,,
"1763781618.506",,"-1.88","-4.47",,
"1763781618.508",,,,"-4.3",
"1763781618.512","-0.34",,,,
"1763781618.515",,"-1.88","-4.75",,
"1763781618.517",,,,"-4.3",
"1763781618.522","-0.38",,,,
"1763781618.524",,"-1.88",,,
"1763781618.525",,,"-4.54",,
"1763781618.527",,,,"-4.3",
"1763781618.531","-0.36",,,,
"1763781618.534",,"-1.88","-4.75",,
"1763781618.536",,,,"-4.3",
"1763781618.541","-0.25",,,,
"1763781618.543",,"-1.88","-4.47",,
"1763781618.545",,,,"-4.3",
"1763781618.55","-0.36",,,,
"1763781618.553",,"-1.88","-4.73",,
"1763781618.555",,,,"-4.3",
"1763781618.559","-0.4",,,,
"1763781618.562",,"-1.88","-4.49",,
"1763781618.564",,,,"-4.3",
"1763781618.569","-0.32",,,,
"1763781618.572",,"-1.88","-4.65",,
"1763781618.574",,,,"-4.3",
"1763781618.578","-0.39",,,,
"1763781618.581",,"-1.88","-4.54",,
"1763781618.583",,,,"-4.3",
"1763781618.588","-0.4",,,,
"1763781618.591",,"-1.88","-4.6",,
"1763781618.593",,,,"-4.3",
"1763781618.597","-0.45",,,,
"1763781618.6",,"-1.88","-4.44",,
"1763781618.602",,,,"-4.3",
"1763781618.607","-0.46",,,,
"1763781618.609",,"-1.88","-4.59",,
"1763781618.612",,,,"-4.3",
"1763781618.616","-0.35",,,,
"1763781618.619",,"-1.88","-4.55",,
"1763781618.621",,,,"-4.3",
"1763781618.625","-0.32",,,,
"1763781618.628",,"-1.88","-4.7",,
"1763781618.63",,,,"-4.3",
"1763781618.635","-0.38",,,,
"1763781618.637",,"-1.88",,,
"1763781618.638",,,"-4.63",,
"1763781618.64",,,,"-4.3",
"1763781618.644","-0.46",,,,
"1763781618.647",,"-1.88","-4.68",,
"1763781618.649",,,,"-4.3",
"1763781618.654","-0.42",,,,
"1763781618.656",,"-1.88","-4.51",,
"1763781618.659",,,,"-4.3",
"1763781618.663","-0.49",,,,
"1763781618.666",,"-1.88","-4.57",,
"1763781618.668",,,,"-4.3",
"1763781618.673","-0.45",,,,
"1763781618.675",,"-1.88","-4.53",,
"1763781618.677",,,,"-4.3",
"1763781618.682","-0.4",,,,
"1763781618.685",,"-1.88","-4.68",,
"1763781618.687",,,,"-4.3",
"1763781618.691","-0.29",,,,
"1763781618.694",,"-1.88","-4.63",,
"1763781618.696",,,,"-4.3",
"1763781618.701","-0.45",,,,
"1763781618.703",,"-1.88","-4.74",,
"1763781618.706",,,,"-4.3",
"1763781618.71","-0.38",,,,
"1763781618.713",,"-1.88","-4.52",,
"1763781618.715",,,,"-4.3",
"1763781618.72","-0.48",,,,
"1763781618.722",,"-1.88","-4.76",,
"1763781618.724",,,,"-4.3",
"1763781618.729","-0.36",,,,
"1763781618.732",,"-1.88","-4.63",,
"1763781618.734",,,,"-4.3",
"1763781618.738","-0.38",,,,
"1763781618.741",,"-1.88","-4.53",,
"1763781618.743",,,,"-4.3",
"1763781618.748","-0.42",,,,
"1763781618.751",,"-1.88","-4.49",,
"1763781618.753",,,,"-4.3",
"1763781618.757","-0.32",,,,
"1763781618.76",,"-1.88","-4.57",,
"1763781618.762",,,,"-4.3",
"1763781618.767","-0.4",,,,
"1763781618.769",,"-1.88","-4.49",,
"1763781618.771",,,,"-4.3",
"1763781618.776","-0.43",,,,
"1763781618.779",,"-1.88","-4.6",,
"1763781618.781",,,,"-4.3",
"1763781618.786","-0.53",,,,
"1763781618.788",,"-1.88",,,
"1763781618.789",,,"-4.63",,
"1763781618.79",,,,"-4.3",
"1763781618.795","-0.52",,,,
"1763781618.798",,"-1.88","-4.71",,
"1763781618.8",,,,"-4.3",
"1763781618.804","-0.39",,,,
"1763781618.807",,"-1.88","-4.63",,
"1763781618.809",,,,"-4.3",
"1763781618.814","-0.45",,,,
"1763781618.817",,"-1.88","-4.6",,
"1763781618.819",,,,"-4.3",
"1763781618.823","-0.39",,,,
"1763781618.826",,"-1.88","-4.53",,
"1763781618.828",,,,"-4.3",
"1763781618.833","-0.48",,,,
"1763781618.836",,"-1.88","-4.67",,
"1763781618.838",,,,"-4.3",
"1763781618.842","-0.39",,,,
"1763781618.845",,"-1.88","-4.68",,
"1763781618.847",,,,"-4.3",
"1763781618.852","-0.49",,,,
"1763781618.854",,"-1.88",,,
"1763781618.855",,,"-4.66",,
"1763781618.857",,,,"-4.3",
"1763781618.861","-0.47",,,,
"1763781618.864",,"-1.88","-4.57",,
"1763781618.866",,,,"-4.3",
"1763781618.871","-0.32",,,,
"1763781618.873",,"-1.88","-4.55",,
"1763781618.875",,,,"-4.3",
"1763781618.88","-0.38",,,,
"1763781618.883",,"-1.88","-4.57",,
"1763781618.885",,,,"-4.3",
"1763781618.889","-0.38",,,,
"1763781618.892",,"-1.88","-4.57",,
"1763781618.894",,,,"-4.3",
"1763781618.899","-0.41",,,,
"1763781618.901",,"-1.88","-4.62",,
"1763781618.903",,,,"-4.3",
"1763781618.908","-0.39",,,,
"1763781618.911",,"-1.88","-4.62",,
"1763781618.913",,,,"-4.3",
"1763781618.918","-0.31",,,,
"1763781618.92",,"-1.88","-4.61",,
"1763781618.923",,,,"-4.3",
"1763781618.927","-0.42",,,,
"1763781618.93",,"-1.88","-4.61",,
"1763781618.932",,,,"-4.3",
"1763781618.936","-0.29",,,,
"1763781618.939",,"-1.88","-4.49",,
"1763781618.941",,,,"-4.3",
"1763781618.946","-0.43",,,,
"1763781618.949",,"-1.88","-4.59",,
"1763781618.951",,,,"-4.3",
"1763781618.955","-0.25",,,,
"1763781618.958",,"-1.88","-4.7",,
"1763781618.96",,,,"-4.3",
"1763781618.964","-0.34",,,,
"1763781618.968",,"-1.88","-4.7",,
"1763781618.97",,,,"-4.3",
"1763781618.974","-0.31",,,,
"1763781618.977",,"-1.88","-4.66",,
"1763781618.979",,,,"-4.3",
"1763781618.984","-0.46",,,,
"1763781618.986",,"-1.88","-4.51",,
"1763781618.988",,,,"-4.3",
"1763781618.993","-0.45",,,,
"1763781618.996",,"-1.88","-4.71",,
"1763781619",,,,"-4.3",
"1763781619.003","-0.45",,,,
"1763781619.007",,"-1.88","-4.55",,
"1763781619.008",,,,"-4.3",
"1763781619.012","-0.35",,,,
"1763781619.014",,"-1.88","-4.65",,
"1763781619.017",,,,"-4.3",
"1763781619.021","-0.39",,,,
"1763781619.024",,"-1.88","-4.56",,
"1763781619.027",,,,"-4.3",
"1763781619.031","-0.31",,,,
"1763781619.034",,"-1.88","-4.69",,
"1763781619.035",,,,"-4.31",
"1763781619.04","-0.42",,,,
"1763781619.043",,"-1.88","-4.59",,
"1763781619.045",,,,"-4.3",
"1763781619.049","-0.22",,,,
"1763781619.052",,"-1.87","-4.64",,
"1763781619.055",,,,"-4.3",
"1763781619.059","-0.35",,,,
"1763781619.062",,"-1.87","-4.53",,
"1763781619.064",,,,"-4.3",
"1763781619.068","-0.29",,,,
"1763781619.071",,"-1.87","-4.7",,
"1763781619.073",,,,"-4.3",
"1763781619.078","-0.39",,,,
"1763781619.081",,"-1.87","-4.54",,
"1763781619.083",,,,"-4.3",
"1763781619.087","-0.43",,,,
"1763781619.09",,"-1.87","-4.49",,
"1763781619.092",,,,"-4.3",
"1763781619.096","-0.53",,,,
"1763781619.099",,"-1.87","-4.32",,
"1763781619.102",,,,"-4.3",
"1763781619.106","-0.46",,,,
"1763781619.109",,"-1.88","-4.63",,
"1763781619.111",,,,"-4.3",
"1763781619.115","-0.34",,,,
"1763781619.118",,"-1.87","-4.52",,
"1763781619.12",,,,"-4.3",
"1763781619.125","-0.32",,,,
"1763781619.128",,"-1.87","-4.71",,
"1763781619.13",,,,"-4.3",
"1763781619.134","-0.36",,,,
"1763781619.137",,"-1.87","-4.55",,
"1763781619.139",,,,"-4.3",
"1763781619.144","-0.25",,,,
"1763781619.146",,"-1.87","-4.62",,
"1763781619.149",,,,"-4.3",
"1763781619.153","-0.33",,,,
"1763781619.156",,"-1.87","-4.46",,
"1763781619.158",,,,"-4.3",
"1763781619.163","-0.36",,,,
"1763781619.165",,"-1.87","-4.58",,
"1763781619.168",,,,"-4.3",
"1763781619.172","-0.43",,,,
"1763781619.175",,"-1.87","-4.38",,
"1763781619.177",,,,"-4.3",
"1763781619.181","-0.46",,,,
"1763781619.184",,"-1.87","-4.6",,
"1763781619.186",,,,"-4.3",
"1763781619.191","-0.52",,,,
"1763781619.193",,"-1.87",,,
"1763781619.194",,,"-4.43",,
"1763781619.196",,,,"-4.3",
"1763781619.2","-0.42",,,,
"1763781619.203",,"-1.87","-4.63",,
"1763781619.205",,,,"-4.3",
"1763781619.21","-0.39",,,,
"1763781619.212",,"-1.87","-4.51",,
"1763781619.215",,,,"-4.3",
"1763781619.219","-0.39",,,,
"1763781619.222",,"-1.87","-4.62",,
"1763781619.224",,,,"-4.3",
"1763781619.228","-0.43",,,,
"1763781619.231",,"-1.87","-4.53",,
"1763781619.233",,,,"-4.3",
"1763781619.238","-0.4",,,,
"1763781619.241",,"-1.87","-4.71",,
"1763781619.243",,,,"-4.3",
"1763781619.247","-0.54",,,,
"1763781619.25",,"-1.87","-4.59",,
"1763781619.252",,,,"-4.3",
"1763781619.257","-0.46",,,,
"1763781619.26",,"-1.87","-4.65",,
"1763781619.262",,,,"-4.3",
"1763781619.266","-0.35",,,,
"1763781619.269",,"-1.87","-4.51",,
"1763781619.271",,,,"-4.3",
"1763781619.276","-0.48",,,,
"1763781619.278",,"-1.87","-4.66",,
"1763781619.28",,,,"-4.3",
"1763781619.285","-0.49",,,,
"1763781619.288",,"-1.87","-4.49",,
"1763781619.29",,,,"-4.3",
"1763781619.295","-0.43",,,,
"1763781619.297",,"-1.87","-4.66",,
"1763781619.299",,,,"-4.3",
"1763781619.304","-0.43",,,,
"1763781619.307",,"-1.87","-4.52",,
"1763781619.309",,,,"-4.3",
"1763781619.313","-0.39",,,,
"1763781619.316",,"-1.87","-4.79",,
"1763781619.318",,,,"-4.3",
"1763781619.323","-0.39",,,,
"1763781619.325",,"-1.87",,,
"1763781619.326",,,"-4.52",,
"1763781619.327",,,,"-4.3",
"1763781619.332","-0.38",,,,
"1763781619.335",,"-1.87","-4.74",,
"1763781619.337",,,,"-4.3",
"1763781619.342","-0.45",,,,
"1763781619.344",,"-1.87","-4.57",,
"1763781619.346",,,,"-4.3",
"1763781619.351","-0.47",,,,
"1763781619.354",,"-1.88","-4.75",,
"1763781619.356",,,,"-4.3",
"1763781619.36","-0.49",,,,
"1763781619.363",,"-1.88","-4.5",,
"1763781619.365",,,,"-4.3",
"1763781619.37","-0.42",,,,
"1763781619.373",,"-1.88","-4.71",,
"1763781619.375",,,,"-4.3",
"1763781619.379","-0.38",,,,
"1763781619.382",,"-1.88","-4.42",,
"1763781619.384",,,,"-4.3",
"1763781619.389","-0.42",,,,
"1763781619.391",,"-1.88","-4.52",,
"1763781619.394",,,,"-4.3",
"1763781619.398","-0.36",,,,
"1763781619.401",,"-1.88","-4.52",,
"1763781619.403",,,,"-4.3",
"1763781619.407","-0.32",,,,
"1763781619.41",,"-1.88","-4.72",,
"1763781619.412",,,,"-4.3",
"1763781619.417","-0.35",,,,
"1763781619.42",,"-1.88","-4.44",,
"1763781619.422",,,,"-4.3",
"1763781619.426","-0.46",,,,
"1763781619.429",,"-1.88","-4.58",,
"1763781619.431",,,,"-4.3",
